obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""246.51491""","=""0.00002""","=""246.514911""","=""0.000009""","=""6900""","=""3.92e+08""","=""3.97e-02""","=""-0.447""",B,"=""0.91460217""","=""5.94256226""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""","=""4""",,"=""T5720""","=""L11631""",
"=""246.88797""","=""0.00002""","=""246.887968""","=""0.000009""","=""7100""","=""2.64e+08""","=""2.19e-02""","=""-0.618""",B+,"=""0.85899575""","=""5.87935896""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d6.(3G).4s.4p.(3P*)""","=""w 5G*""","=""5""",,"=""T5720""","=""L11631""",
"=""247.09653""","=""0.00002""","=""247.096525""","=""0.000009""","=""910""","=""2.60e+07""","=""2.64e-03""","=""-1.624""",B+,"=""0.91460217""","=""5.93072834""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(3F2).4s.4p.(3P*)""","=""x 3G*""","=""5""",,"=""T5720""","=""L11631""",
"=""247.2341""","=""0.0006""","=""247.233614""","=""0.000009""","=""6000bl*""","=""9.63e+07""","=""9.81e-03""","=""-1.054""",B+,"=""0.91460217""","=""5.92794713""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(3F2).4s.4p.(3P*)""","=""x 3G*""","=""4""",,"=""T5720""","=""L11631""",
"=""247.2341""","=""0.0006""","=""247.235118""","=""0.000014""","=""6000bl*""","=""9.37e+07""","=""7.81e-03""","=""-1.066""",B,"=""0.85899575""","=""5.87231021""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d6.(3G).4s.4p.(3P*)""","=""w 5G*""","=""6""",,"=""T5720""","=""L11631""",
"=""247.28711""","=""0.00002""","=""247.287203""","=""0.000009""","=""1510""","=""6.30e+07""","=""1.16e-02""","=""-1.238""",C,"=""0.08728574""","=""5.09954435""","=""3d6.4s2""","=""a 5D""","=""2""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""1""",,"=""T5720""","=""L11631""",
"=""247.28947""","=""0.00002""","=""247.289473""","=""0.000009""","=""3980""","=""9.10e+08""","=""1.19e-01""","=""-0.079""",B,"=""0.05156912""","=""5.06378173""","=""3d6.4s2""","=""a 5D""","=""3""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""3""",,"=""T5720""","=""L11631""",
"=""247.31566""","=""0.00002""","=""247.315677""","=""0.000007""","=""4470""","=""2.48e+07""","=""2.52e-03""","=""-1.644""",B+,"=""0.0000000""","=""5.01168158""","=""3d6.4s2""","=""a 5D""","=""4""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""4""",,"=""T5720""","=""L11631""",
"=""247.48142""","=""0.00002""","=""247.481423""","=""0.000009""","=""2570""","=""4.29e+08""","=""5.64e-02""","=""-0.404""",B,"=""0.95815732""","=""5.96648265""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""","=""3""",,"=""T5720""","=""L11631""",
"=""247.66565""","=""0.00002""","=""247.665658""","=""0.000009""","=""1020""","=""9.15e+07""","=""1.68e-02""","=""-1.075""",B,"=""0.99011115""","=""5.99471113""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""","=""1""",,"=""T5720""","=""L11631""",
"=""247.68654""","=""0.00005""","=""247.686504""","=""0.000009""","=""129""","=""8.79e+06""","=""2.70e-03""","=""-2.092""",C+,"=""1.01105568""","=""6.01523448""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d7.(4P).4p""","=""x 3P*""","=""1""",,"=""T5720""","=""L11631""",
"=""247.94802""","=""0.00019""","=""247.948014""","=""0.000009""","=""650bl*""","=""1.05e+08""","=""1.94e-02""","=""-1.014""",B,"=""0.99011115""","=""5.98901244""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d7.(4P).4p""","=""x 3P*""","=""2""",,"=""T5720""","=""L11631""",
