obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	gA(s^-1)	fik	log_gf	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	""	"16049.8"	"0.5"	""	"3.09e+05"	"1.99e-01"	"0.077"	D+	"4.9257310"	"[5.00298074]"	"2p6.8d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"16049.8"	"0.5"	""	"2.17e+05"	"2.09e-01"	"-0.078"	D+	"4.9257310"	"[5.00298074]"	"2p6.8d"	"2D"	"3/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"16049.8"	"0.5"	""	"1.55e+04"	"9.96e-03"	"-1.224"	E	"4.9257310"	"[5.00298074]"	"2p6.8d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"16838.4"	"0.6"	""	"1.27e+03"	"1.35e-03"	"-2.268"	B	"4.8602959"	"[4.93392762]"	"2p6.7d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"16838.4"	"0.6"	""	"1.14e+04"	"8.11e-03"	"-1.313"	B+	"4.8602959"	"[4.93392762]"	"2p6.7d"	"2D"	"5/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"16847.8"	"0.6"	""	"6.52e+03"	"6.94e-03"	"-1.557"	B+	"4.8602959"	"[4.93388658]"	"2p6.7d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"17787.5"	"0.6"	""	"4.24e+04"	"1.01e-01"	"-0.695"	C	"4.9066561"	"4.97635910"	"2p6.9s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"3/2"		"c58,LS"	""	
""	""	"17794.9"	"0.6"	""	"2.12e+04"	"5.02e-02"	"-0.998"	D+	"4.9066561"	"4.97633022"	"2p6.9s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"1/2"		"c58,LS"	""	
""	""	"18036.25"	"0.09"	""	"1.12e+05"	"2.73e-01"	"-0.263"	C	"[4.93388658]"	"5.00262826"	"2p6.9p"	"2P*"	"1/2"	"2p6.10d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"18047.02"	"0.09"	""	"2.23e+04"	"2.72e-02"	"-0.963"	D+	"[4.93392762]"	"5.00262826"	"2p6.9p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"18047.12"	"0.09"	""	"2.00e+05"	"2.45e-01"	"-0.009"	C+	"[4.93392762]"	"5.00262788"	"2p6.9p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"18753.6"	"1.0"	""	"4.57e+04"	"4.02e-02"	"-0.618"	A	"4.8602959"	"4.9264080"	"2p6.7d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"18753.6"	"1.0"	""	"6.42e+05"	"8.43e-01"	"0.528"	A	"4.8602959"	"4.9264080"	"2p6.7d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"18753.6"	"1.0"	""	"9.12e+05"	"8.03e-01"	"0.683"	A	"4.8602959"	"4.9264080"	"2p6.7d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"		"c30"	""	
""	""	"18907.6"	"0.7"	""	"6.80e+05"	"1.83e+00"	"0.563"	A	"4.71289256"	"4.7784663"	"2p6.7s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"18934.4"	"0.7"	""	"3.40e+05"	"9.13e-01"	"0.262"	A	"4.71289256"	"4.7783733"	"2p6.7s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"		"c30"	""	
""	""	"19241.1"	"1.0"	""	"5.39e+03"	"4.99e-03"	"-1.524"	A	"4.8612940"	"4.9257310"	"2p6.7f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"19241.1"	"1.0"	""	"7.56e+04"	"6.99e-02"	"-0.377"	A	"4.8612940"	"4.9257310"	"2p6.7f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"19241.1"	"1.0"	""	"1.08e+05"	"7.49e-02"	"-0.222"	A	"4.8612940"	"4.9257310"	"2p6.7f"	"2F*"	"7/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"20238.0"	"0.8"	""	"2.25e+05"	"2.30e-01"	"0.140"	A+	"4.28349647"	"4.3447597"	"2p6.4d"	"2D"	"5/2"	"2p6.5p"	"2P*"	"3/2"		"c30"	""	
""	""	"20239.4"	"0.8"	""	"2.50e+04"	"3.83e-02"	"-0.815"	A+	"4.28350081"	"4.3447597"	"2p6.4d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"3/2"		"c30"	""	
""	""	"20341.1"	"0.8"	""	"1.23e+05"	"1.91e-01"	"-0.117"	A+	"4.28350081"	"4.3444534"	"2p6.4d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"1/2"		"c30"	""	
""	""	"20968.01"	"0.12"	""	"1.93e+04"	"6.36e-02"	"-0.896"	D+	"[4.93388658]"	"4.99301675"	"2p6.9p"	"2P*"	"1/2"	"2p6.11s"	"2S"	"1/2"		"c58,LS"	""	
""	""	"20982.57"	"0.12"	""	"3.86e+04"	"6.36e-02"	"-0.594"	C	"[4.93392762]"	"4.99301675"	"2p6.9p"	"2P*"	"3/2"	"2p6.11s"	"2S"	"1/2"		"c58,LS"	""	
""	""	"23236.9"	"1.5"	""	"3.52e+05"	"1.43e+00"	"0.456"	A	"4.8723744"	"4.9257310"	"2p6.8p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"23263.4"	"1.5"	""	"7.04e+04"	"1.43e-01"	"-0.243"	A	"4.8724352"	"4.9257310"	"2p6.8p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"23263.4"	"1.5"	""	"6.36e+05"	"1.29e+00"	"0.713"	A	"4.8724352"	"4.9257310"	"2p6.8p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"23346.5"	"1.5"	""	"1.78e+05"	"7.29e-01"	"0.164"	A	"4.7783733"	"4.8314795"	"2p6.7p"	"2P*"	"1/2"	"2p6.8s"	"2S"	"1/2"		"c30"	""	
""	""	"23387.4"	"1.5"	""	"3.56e+05"	"7.30e-01"	"0.465"	A	"4.7784663"	"4.8314795"	"2p6.7p"	"2P*"	"3/2"	"2p6.8s"	"2S"	"1/2"		"c30"	""	
""	""	"27360.5"	"2.1"	""	"2.04e+04"	"3.82e-02"	"-0.640"	D	"4.9257310"	"4.9710460"	"2p6.8d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"27360.5"	"2.1"	""	"2.86e+05"	"8.03e-01"	"0.507"	C	"4.9257310"	"4.9710460"	"2p6.8d"	"2D"	"3/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"27360.5"	"2.1"	""	"4.09e+05"	"7.64e-01"	"0.661"	C	"4.9257310"	"4.9710460"	"2p6.8d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"28078.1"	"2.2"	""	"6.48e+04"	"9.57e-02"	"-0.116"	D+	"4.9264080"	"4.9705650"	"2p6.8f"	"2F*"	"7/2"	"2p6.9d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"28078.1"	"2.2"	""	"4.52e+04"	"8.93e-02"	"-0.271"	D+	"4.9264080"	"4.9705650"	"2p6.8f"	"2F*"	"5/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"28078.1"	"2.2"	""	"3.24e+03"	"6.38e-03"	"-1.417"	E	"4.9264080"	"4.9705650"	"2p6.8f"	"2F*"	"5/2"	"2p6.9d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"30273"	"3"	""	"3.06e+05"	"2.10e+00"	"0.623"	A	"4.8314795"	"4.8724352"	"2p6.8s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"30318"	"3"	""	"1.52e+05"	"1.05e+00"	"0.322"	A	"4.8314795"	"4.8723744"	"2p6.8s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"		"c30"	""	
""	""	"33803.1"	"2.3"	""	"1.88e+05"	"1.61e+00"	"0.508"	B	"[4.93388658]"	"4.9705650"	"2p6.9p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"33840.9"	"2.3"	""	"3.38e+05"	"1.45e+00"	"0.763"	B	"[4.93392762]"	"4.9705650"	"2p6.9p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"33840.9"	"2.3"	""	"3.75e+04"	"1.61e-01"	"-0.191"	C+	"[4.93392762]"	"4.9705650"	"2p6.9p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"36166"	"4"	""	"8.54e+04"	"8.37e-01"	"0.224"	B+	"4.8723744"	"4.9066561"	"2p6.8p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"36231"	"4"	""	"1.70e+05"	"8.38e-01"	"0.525"	B+	"4.8724352"	"4.9066561"	"2p6.8p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"38248"	"3"	""	"2.14e+05"	"7.82e-01"	"0.671"	B	"4.9705650"	"[5.00298074]"	"2p6.9d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"38248"	"3"	""	"1.50e+05"	"8.21e-01"	"0.516"	B	"4.9705650"	"[5.00298074]"	"2p6.9d"	"2D"	"3/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"38248"	"3"	""	"1.07e+04"	"3.91e-02"	"-0.630"	C	"4.9705650"	"[5.00298074]"	"2p6.9d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"38335"	"3"	""	"9.12e+04"	"3.35e-01"	"0.303"	A	"4.59197201"	"4.6243143"	"2p6.5d"	"2D"	"5/2"	"2p6.6p"	"2P*"	"3/2"		"c30"	""	
""	""	"38338"	"3"	""	"1.02e+04"	"5.59e-02"	"-0.651"	A	"4.59197449"	"4.6243143"	"2p6.5d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"3/2"		"c30"	""	
""	""	"38529"	"3"	""	"5.00e+04"	"2.78e-01"	"0.046"	A	"4.59197449"	"4.6241543"	"2p6.5d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"1/2"		"c30"	""	
""	""	"39258"	"3"	""	"4.25e+04"	"1.23e-01"	"-0.007"	C+	"4.9710460"	"5.00262788"	"2p6.9f"	"2F*"	"7/2"	"2p6.10d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"39258"	"3"	""	"2.12e+03"	"8.19e-03"	"-1.309"	D+	"4.9710460"	"5.00262788"	"2p6.9f"	"2F*"	"5/2"	"2p6.10d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"39258"	"3"	""	"2.98e+04"	"1.15e-01"	"-0.161"	C+	"4.9710460"	"5.00262826"	"2p6.9f"	"2F*"	"5/2"	"2p6.10d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"45463"	"4"	""	"1.32e+05"	"2.04e+00"	"0.611"	A	"4.9066561"	"[4.93392762]"	"2p6.9s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"45531"	"4"	""	"6.58e+04"	"1.02e+00"	"0.310"	A	"4.9066561"	"[4.93388658]"	"2p6.9s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"47145.8"	"0.6"	""	"1.05e+05"	"1.75e+00"	"0.544"	B	"4.97633022"	"5.00262826"	"2p6.10p"	"2P*"	"1/2"	"2p6.10d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"47198.3"	"0.6"	""	"1.88e+05"	"1.57e+00"	"0.798"	B	"4.97635910"	"5.00262788"	"2p6.10p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"52969"	"6"	""	"3.22e+04"	"6.76e-01"	"0.131"	A	"[4.93388658]"	"4.9572937"	"2p6.9p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"53062"	"6"	""	"6.42e+04"	"6.77e-01"	"0.433"	A	"[4.93392762]"	"4.9572937"	"2p6.9p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"65031"	"9"	""	"8.44e+04"	"2.67e+00"	"0.728"	B	"4.9572937"	"4.97635910"	"2p6.10s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"3/2"		"c58,LS"	""	
""	""	"65072"	"9"	""	"4.12e+04"	"4.37e-01"	"0.419"	A	"4.75941304"	"4.7784663"	"2p6.6d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"65078"	"9"	""	"4.60e+03"	"7.28e-02"	"-0.536"	A	"4.75941465"	"4.7784663"	"2p6.6d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"65130"	"9"	""	"4.18e+04"	"1.33e+00"	"0.425"	B	"4.9572937"	"4.97633022"	"2p6.10s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"1/2"		"c58,LS"	""	
""	""	"65397"	"9"	""	"2.26e+04"	"3.62e-01"	"0.161"	A	"4.75941465"	"4.7783733"	"2p6.6d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"		"c30"	""	
""	""	"74301.9"	"1.6"	""	"2.78e+04"	"1.15e+00"	"0.362"	B	"4.97633022"	"4.99301675"	"2p6.10p"	"2P*"	"1/2"	"2p6.11s"	"2S"	"1/2"		"c58,LS"	""	
""	""	"74430.8"	"1.6"	""	"5.54e+04"	"1.15e+00"	"0.663"	B	"4.97635910"	"4.99301675"	"2p6.10p"	"2P*"	"3/2"	"2p6.11s"	"2S"	"1/2"		"c58,LS"	""	
""	""	"581532.6"	"2.2"	""	"1.83e-07"	"4.63e-10"	"-9.03"	A	"2.102297177"	"2.104429202"	"2p6.3p"	"2P*"	"1/2"	"2p6.3p"	"2P*"	"3/2"	M1	"c27"	""	
""	""	"581532.6"	"2.2"	""	"2.10e-13"	"5.33e-16"	"-14.97"	A	"2.102297177"	"2.104429202"	"2p6.3p"	"2P*"	"1/2"	"2p6.3p"	"2P*"	"3/2"	E2	"c27"	""	
