obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""297.0727""","=""0.0003""","=""297.0727""","=""0.0012""","=""500""","=""7.21e+07""","=""1.92e-02""","=""-1.018""",B,"=""37.094827""","=""41.267140""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""3""",,"=""T7663""","=""L914""",
"=""297.4235""","=""0.0003""","=""297.4238""","=""0.0013""","=""600""","=""1.01e+08""","=""2.68e-02""","=""-0.873""",C+,"=""37.094827""","=""41.262215""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""297.4988""","=""0.0003""","=""297.4990""","=""0.0013""","=""750""","=""1.94e+08""","=""2.58e-01""","=""-0.588""",B+,"=""33.014713""","=""37.181047""","=""2s2.2p5.3s""","=""3P*""","=""0""","=""2s2.2p5.3p""","=""1P""","=""1""",,"=""T7663""","=""L914""",
"=""297.7125""","=""0.0003""","=""297.7128""","=""0.0013""","=""1000""","=""3.6e+08""","=""1.5e-01""","=""-0.33""",E,"=""36.967803""","=""41.131145""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",,"=""T6036c79""","=""L914""",
"=""297.9657""","=""0.0003""","=""297.9660""","=""0.0013""","=""1100""","=""1.4e+09""","=""3.6e-01""","=""0.26""",E,"=""36.902113""","=""41.061918""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""3""",,"=""T6036c79""","=""L914""",
"=""298.0627""","=""0.0003""","=""298.0624""","=""0.0013""","=""1100""","=""1.65e+06""","=""3.14e-04""","=""-2.658""",D,"=""36.854157""","=""41.012615""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""298.4186""","=""0.0003""","=""298.4174""","=""0.0013""","=""1300bl*""","=""8.70e+07""","=""3.87e-02""","=""-0.935""",B,"=""32.941315""","=""37.094827""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""1D""","=""2""",,"=""T7663""","=""L914""",
"=""298.4186""","=""0.0003""","=""298.4191""","=""0.0013""","=""1300bl*""","=""1.2e+09""","=""5.3e-01""","=""0.20""",E,"=""36.967803""","=""41.121292""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""",,"=""T6036c79""","=""L914""",
"=""""","=""""","=""299.9329""","=""0.0013""","=""""","=""2.8e+06""","=""1.0e-03""","=""-2.5""",E,"=""36.967803""","=""41.100329""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,"=""T7663c78""","=""""",
"=""300.4149""","=""0.0003""","=""300.4151""","=""0.0013""","=""550""","=""5.1e+07""","=""2.4e-02""","=""-1.2""",E,"=""37.181047""","=""41.306940""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T6036c80""","=""L914""",
"=""300.7442""","=""0.0003""","=""300.7446""","=""0.0013""","=""750""","=""5.04e+07""","=""1.37e-02""","=""-1.164""",B+,"=""32.846429""","=""36.967803""","=""2s2.2p5.3s""","=""3P*""","=""2""","=""2s2.2p5.3p""","=""3D""","=""1""",,"=""T7663""","=""L914""",
"=""300.9137""","=""0.0003""","=""300.9143""","=""0.0013""","=""750""","=""9.0e+07""","=""4.0e-02""","=""-0.92""",D,"=""37.181047""","=""41.300096""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""301.5395""","=""0.0003""","=""301.5400""","=""0.0013""","=""600""","=""7.55e+07""","=""2.06e-02""","=""-0.987""",C+,"=""36.902113""","=""41.012615""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""302.2348""","=""0.0003""","=""302.2350""","=""0.0013""","=""160""","=""3.46e+06""","=""1.58e-03""","=""-2.324""",D+,"=""37.181047""","=""41.282097""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",,"=""T7663""","=""L914""",
"=""302.400""","=""0.010""","=""302.4012""","=""0.0013""","=""130""","=""6.9e+06""","=""1.9e-03""","=""-2.0""",E,"=""37.208144""","=""41.306940""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""302.9070""","=""0.0003""","=""302.9070""","=""0.0013""","=""400""","=""3.0e+08""","=""8.1e-02""","=""-0.39""",E,"=""37.208144""","=""41.300096""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""302.9320""","=""0.0003""","=""302.9316""","=""0.0013""","=""40""","=""1.90e+07""","=""5.22e-03""","=""-1.583""",C,"=""36.902113""","=""40.993732""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",,"=""T6036""","=""L914""",
"=""303.7076""","=""0.0003""","=""303.7075""","=""0.0013""","=""400""","=""1.28e+09""","=""5.88e-01""","=""0.246""",B+,"=""37.181047""","=""41.262215""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""304.2461""","=""0.0003""","=""304.2453""","=""0.0013""","=""350""","=""3.74e+06""","=""1.04e-03""","=""-2.284""",D,"=""37.208144""","=""41.282097""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""304.5600""","=""0.0003""","=""304.5597""","=""0.0013""","=""400""","=""6.92e+07""","=""3.21e-02""","=""-1.016""",C+,"=""37.181047""","=""41.250796""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",,"=""T7663""","=""L914""",
