obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""28.6944""","=""0.0008""","=""28.6944""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""348500""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1S<0>).8p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""28.7420""","=""0.0008""","=""28.7420""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""347923""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1S<0>).7p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""28.8163""","=""0.0008""","=""28.8163""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""347026""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1S<0>).6p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""28.9453""","=""0.0008""","=""28.9453""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""345479""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1S<0>).5p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.1874""","=""0.0008""","=""29.1874""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""342614""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1S<0>).4p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.28""","=""0.01""","=""29.280""","=""0.010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341530""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).15p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.29""","=""0.01""","=""29.290""","=""0.010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341410""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).14p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.30""","=""0.01""","=""29.293""","=""0.010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341380""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).13p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.31""","=""0.01""","=""29.308""","=""0.010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341200""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).12p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.316""","=""0.001""","=""29.3160""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341111""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).13p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.324""","=""0.001""","=""29.3240""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""341018""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).11p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.330""","=""0.001""","=""29.3300""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340948""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).12p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.341""","=""0.001""","=""29.3410""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340820""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).10p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.346""","=""0.001""","=""29.3460""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340762""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).14p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.351""","=""0.001""","=""29.3510""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340704""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).11p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.354""","=""0.001""","=""29.3540""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340669""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).13p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.364""","=""0.001""","=""29.3640""","=""0.0010""","=""a*""","=""""","=""""","=""""",,"=""0.00000""","=""340553""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).12p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.364""","=""0.001""","=""29.3640""","=""0.0010""","=""a*""","=""""","=""""","=""""",,"=""0.00000""","=""340553""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).9p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.377""","=""0.001""","=""29.3770""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340402""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).11p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.379""","=""0.001""","=""29.3790""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340379""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).10p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.395""","=""0.001""","=""29.3950""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340194""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).10p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.397""","=""0.001""","=""29.3970""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""340171""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).8p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.418""","=""0.001""","=""29.4180""","=""0.0010""","=""a*""","=""""","=""""","=""""",,"=""0.00000""","=""339928""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).9p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.418""","=""0.001""","=""29.4180""","=""0.0010""","=""a*""","=""""","=""""","=""""",,"=""0.00000""","=""339928""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).9p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.444""","=""0.001""","=""29.4440""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""339628""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).7p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.449""","=""0.001""","=""29.4490""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""339570""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).8p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.454""","=""0.001""","=""29.4540""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""339512""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).10p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.475""","=""0.001""","=""29.4750""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""339271""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).8p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.477""","=""0.001""","=""29.4770""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""339248""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).9p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.499""","=""0.001""","=""29.4990""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338995""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).7p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.511""","=""0.001""","=""29.5110""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338857""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).8p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.512""","=""0.001""","=""29.5120""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338845""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).6p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5595""","=""0.0008""","=""29.5595""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338301""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).7p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.571""","=""0.001""","=""29.5710""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338169""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).7p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.5728""","=""0.0008""","=""29.5728""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""338149""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).6p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.6368""","=""0.0008""","=""29.6368""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""337418""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).6p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.651""","=""0.001""","=""29.6510""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""337257""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).5p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.6980""","=""0.0008""","=""29.6980""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""336723""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).5p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.739""","=""0.001""","=""29.7390""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""336259""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).6p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.7610""","=""0.0008""","=""29.7610""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""336010""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).5p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.885""","=""0.001""","=""29.8850""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""334616""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).4p.(II)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.921""","=""0.001""","=""29.9210""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""334213""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).16p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.925""","=""0.001""","=""29.9250""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""334169""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).15p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9325""","=""0.0008""","=""29.9325""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""334085""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).14p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9362""","=""0.0008""","=""29.9362""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""334044""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1P<1>).4p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9415""","=""0.0008""","=""29.9415""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333985""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).13p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9521""","=""0.0008""","=""29.9521""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333866""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).12p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9645""","=""0.0008""","=""29.9645""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333728""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).11p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""29.9834""","=""0.0008""","=""29.9834""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333518""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).10p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0084""","=""0.0008""","=""30.0084""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333240""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).9p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0247""","=""0.0008""","=""30.0247""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""333059""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(1D<2>).4p""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0424""","=""0.0008""","=""30.0424""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""332863""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).8p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.075""","=""0.001""","=""30.0750""","=""0.0010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""332502""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).5p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.0940""","=""0.0008""","=""30.0940""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""332292""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).7p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.1769""","=""0.0008""","=""30.1769""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""331379""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).6p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.3154""","=""0.0008""","=""30.3154""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""329865""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).5p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.5960""","=""0.0008""","=""30.5960""","=""0.0008""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""326840""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3S<1>).4p""","=""2[1]*""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""30.88""","=""0.01""","=""30.880""","=""0.010""","=""a""","=""""","=""""","=""""",,"=""0.00000""","=""323830""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3p.(3P<1>).4p.(I)""","=""""","=""1/2,3/2""",,"=""""","=""L12868""",
"=""32.032""","=""0.002""","=""32.0148""","=""0.0005""","=""23a""","=""""","=""""","=""""",,"=""0.00000""","=""312356""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.(2P*).3p2.(1S)""","=""2P*""","=""1/2""",,"=""""","=""L12868c75""",
"=""32.157""","=""0.002""","=""32.15631""","=""0.00021""","=""70a""","=""""","=""""","=""""",,"=""0.00000""","=""310981""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.(2P*).3p2.(1S)""","=""2P*""","=""3/2""",,"=""""","=""L12868c75""",
"=""32.267""","=""0.002""","=""32.2670""","=""0.0020""","=""9a""","=""""","=""""","=""""",,"=""0.00000""","=""309914""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).20d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.270""","=""0.002""","=""32.2700""","=""0.0020""","=""10a""","=""""","=""""","=""""",,"=""0.00000""","=""309885""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).19d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.275""","=""0.002""","=""32.2750""","=""0.0020""","=""12a""","=""""","=""""","=""""",,"=""0.00000""","=""309837""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).18d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.279""","=""0.002""","=""32.2790""","=""0.0020""","=""16a""","=""""","=""""","=""""",,"=""0.00000""","=""309799""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).17d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.284""","=""0.002""","=""32.2840""","=""0.0020""","=""22a""","=""""","=""""","=""""",,"=""0.00000""","=""309751""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).16d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.290""","=""0.002""","=""32.2900""","=""0.0020""","=""31a""","=""""","=""""","=""""",,"=""0.00000""","=""309693""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).15d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.2984""","=""0.0008""","=""32.2984""","=""0.0008""","=""41a""","=""""","=""""","=""""",,"=""0.00000""","=""309613""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).14d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.301""","=""0.002""","=""32.3010""","=""0.0020""","=""14a""","=""""","=""""","=""""",,"=""0.00000""","=""309588""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).15s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3077""","=""0.0008""","=""32.3077""","=""0.0008""","=""51a""","=""""","=""""","=""""",,"=""0.00000""","=""309524""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).13d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.313""","=""0.002""","=""32.3130""","=""0.0020""","=""14a""","=""""","=""""","=""""",,"=""0.00000""","=""309473""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).14s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3203""","=""0.0008""","=""32.3203""","=""0.0008""","=""60a""","=""""","=""""","=""""",,"=""0.00000""","=""309403""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).12d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3263""","=""0.0008""","=""32.3263""","=""0.0008""","=""14a""","=""""","=""""","=""""",,"=""0.00000""","=""309346""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).13s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3366""","=""0.0008""","=""32.3366""","=""0.0008""","=""73a""","=""""","=""""","=""""",,"=""0.00000""","=""309247""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).11d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3443""","=""0.0008""","=""32.3444""","=""0.0008""","=""21a""","=""""","=""""","=""""",,"=""0.00000""","=""309173""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).12s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3579""","=""0.0008""","=""32.3579""","=""0.0008""","=""84a""","=""""","=""""","=""""",,"=""0.00000""","=""309044""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).10d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3679""","=""0.0008""","=""32.3679""","=""0.0008""","=""27a""","=""""","=""""","=""""",,"=""0.00000""","=""308948""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).11s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.3862""","=""0.0008""","=""32.3863""","=""0.0008""","=""88a""","=""""","=""""","=""""",,"=""0.00000""","=""308773""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).9d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4001""","=""0.0008""","=""32.4001""","=""0.0008""","=""47a""","=""""","=""""","=""""",,"=""0.00000""","=""308641""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).10s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4277""","=""0.0008""","=""32.4277""","=""0.0008""","=""97a""","=""""","=""""","=""""",,"=""0.00000""","=""308378""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).8d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4470""","=""0.0008""","=""32.4470""","=""0.0008""","=""82a""","=""""","=""""","=""""",,"=""0.00000""","=""308195""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).9s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.4884""","=""0.0008""","=""32.4884""","=""0.0008""","=""107a""","=""""","=""""","=""""",,"=""0.00000""","=""307802""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).7d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c74""",
"=""32.5178""","=""0.0008""","=""32.5178""","=""0.0008""","=""158a""","=""""","=""""","=""""",,"=""0.00000""","=""307524""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).8s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.5306""","=""0.0010""","=""32.5306""","=""0.0010""","=""9a""","=""""","=""""","=""""",,"=""0.00000""","=""307403""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).20s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5360""","=""0.0010""","=""32.5360""","=""0.0010""","=""10a""","=""""","=""""","=""""",,"=""0.00000""","=""307352""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).19s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5403""","=""0.0010""","=""32.5402""","=""0.0010""","=""12a""","=""""","=""""","=""""",,"=""0.00000""","=""307312""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).18s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5450""","=""0.0010""","=""32.5450""","=""0.0010""","=""15a""","=""""","=""""","=""""",,"=""0.00000""","=""307267""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).17s""","=""4P*""","=""1/2""",,"=""""","=""L12868c74""",
"=""32.5517""","=""0.0008""","=""32.5517""","=""0.0008""","=""18a""","=""""","=""""","=""""",,"=""0.00000""","=""307204""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).16s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5614""","=""0.0008""","=""32.5614""","=""0.0008""","=""21a""","=""""","=""""","=""""",,"=""0.00000""","=""307112""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).15s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5700""","=""0.0008""","=""32.5700""","=""0.0008""","=""29a""","=""""","=""""","=""""",,"=""0.00000""","=""307031""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).14s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.5840""","=""0.0008""","=""32.5840""","=""0.0008""","=""114a""","=""""","=""""","=""""",,"=""0.00000""","=""306899""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).6d""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.6039""","=""0.0008""","=""32.6039""","=""0.0009""","=""5a""","=""""","=""""","=""""",,"=""0.00000""","=""306712""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6239""","=""0.0008""","=""32.6239""","=""0.0009""","=""27a""","=""""","=""""","=""""",,"=""0.00000""","=""306524""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).11s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6325""","=""0.0008""","=""32.6325""","=""0.0009""","=""214a""","=""""","=""""","=""""",,"=""0.00000""","=""306443""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(1P*).7s""","=""2P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.645""","=""0.002""","=""32.6450""","=""0.0020""","=""10a""","=""""","=""""","=""""",,"=""0.00000""","=""306326""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).9d""","=""4F*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.651""","=""0.002""","=""32.6510""","=""0.0020""","=""24a""","=""""","=""""","=""""",,"=""0.00000""","=""306269""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).13s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.6618""","=""0.0008""","=""32.6618""","=""0.0007""","=""31a""","=""""","=""""","=""""",,"=""0.00000""","=""306168""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).10s""","=""4P*""","=""1/2""",,"=""""","=""L12868c77""",
"=""32.6674""","=""0.0008""","=""32.6674""","=""0.0007""","=""13a""","=""""","=""""","=""""",,"=""0.00000""","=""306116""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).12s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
"=""32.6837""","=""0.0008""","=""32.6837""","=""0.0007""","=""27a""","=""""","=""""","=""""",,"=""0.00000""","=""305963""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).8d""","=""4F*""","=""3/2""",,"=""""","=""L12868c77""",
"=""32.6907""","=""0.0008""","=""32.6907""","=""0.0007""","=""23a""","=""""","=""""","=""""",,"=""0.00000""","=""305897""","=""2p6.3s""","=""2S""","=""1/2""","=""2p5.3s.(3P*).11s""","=""2P*,4P*""","=""1/2,3/2""",,"=""""","=""L12868c77""",
